10780368,ASUS ROG STRIX 라데온 RX 5600 XT O6G GAMING D6 6GB 대원CTS,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,0,0,0
10921320,ASUS ROG STRIX 라데온 RX 570 O8G GAMING D5 8GB 대원CTS,600000,600000,600000,600000,600000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,0,0,0
15013721,ASUS ROG STRIX 라데온 RX 6600 XT O8G GAMING D6 8GB 대원CTS,900000,1100000,1100000,1100000,1100000,1100000,1100000,1100000,1100000,1100000,1100000,1100000,1100000,1100000,1100000,1100000,1100000,1100000,1100000,1100000,1100000,1100000,1100000,1100000,1100000,1100000,0,0,0
13648004,ASUS ROG STRIX 라데온 RX 6700 XT O12G GAMING OC D6 12GB,1670000,1670000,1670000,1670000,1670000,1670000,1603200,1670000,1670000,1603200,1670000,1670000,1670000,1670000,1670000,1670000,1670000,1670000,1670000,1670000,1670000,1700000,1700000,1700000,1700000,1700000,0,0,0
13653392,ASUS ROG STRIX 라데온 RX 6700 XT O12G GAMING OC D6 12GB 대원CTS,1659000,1659000,1659000,1659000,1659000,1659000,1659000,1659000,1659000,1592640,1659000,1659000,1659000,1659000,1659000,1659000,1659000,1659000,1659000,1659000,1659000,1659000,1659000,1659000,1700000,1700000,0,0,0
12990398,ASUS ROG STRIX 라데온 RX 6800 O16G GAMING OC D6 16GB 대원CTS,3000000,3000000,3000000,3000000,3000000,3000000,3000000,3000000,3000000,3000000,3000000,3000000,3000000,3000000,3000000,3000000,3000000,3000000,3000000,3000000,3000000,3000000,3000000,3000000,3000000,3000000,0,0,0
11239998,ASUS ROG STRIX 지포스 GTX 1650 SUPER O4G D6 4GB,750000,750000,750000,750000,750000,750000,750000,750000,750000,750000,750000,750000,750000,750000,750000,750000,750000,750000,750000,750000,750000,750000,750000,750000,750000,750000,0,0,0
6401576,ASUS ROG STRIX 지포스 RTX 2080 O8G GAMING D6 8GB,1682360,1682360,1682360,1682360,1682360,1682360,1682360,1682360,1682360,1682360,1682360,1682360,1682360,1682360,1682360,1682360,1682360,1682360,1682360,1682360,1682360,1682360,1682360,1682360,1682360,1682360,0,0,0
8795864,ASUS ROG STRIX 지포스 RTX 2080 SUPER A8G GAMING D6 8GB,1875960,1875960,1875960,1875960,1875960,1875960,1875960,1875960,1875960,1875960,1875960,1875960,1875960,1875960,1875960,1875960,1875960,1875960,1875960,1875960,1875960,1875960,1875960,1875960,1875960,1875960,0,0,0
13467587,ASUS ROG STRIX 지포스 RTX 3060 O12G GAMING OC D6 12GB,953800,953800,953800,953800,953800,953800,953800,953800,953800,953800,953800,953800,953800,953800,953800,953800,953800,953800,953800,0,953800,953800,953800,953800,953800,953800,0,0,0
