15389963,ASUS DUAL 지포스 RTX 3060 Ti 8G MINI D6 8GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12821624,ASUS DUAL 지포스 RTX 3060 Ti O8G OC D6 8GB,1150480,1117680,1117380,1117200,1117150,1116850,1114290,1111890,1111880,1111820,1111580,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14857055,ASUS DUAL 지포스 RTX 3060 Ti O8G OC MINI D6 8GB,987050,987050,987050,987050,987050,1029000,1025100,1025100,1028990,1028990,1028990,1010500,1010500,1010500,0,0,0,0,0,0,0,0,0,0,0
14005937,ASUS KO 지포스 RTX 3060 O12G GAMING OC D6 12GB,921900,921720,921420,938990,938990,966150,975200,975200,975200,975200,975200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12821576,ASUS KO 지포스 RTX 3060 Ti O8G GAMING OC D6 8GB,1080000,1080000,1080000,1080000,1080000,1080000,1090000,1090000,1090000,1090000,1090000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12578006,ASUS KO 지포스 RTX 3070 GAMING D6 8GB,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12578009,ASUS KO 지포스 RTX 3070 O8G GAMING OC D6 8GB,1297200,1297200,1310000,1310000,1310000,1297200,1620000,1620000,1620000,1620000,1620000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7779559,ASUS PH 지포스 GTX 1650 O4G D5 4GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14346383,ASUS PH 지포스 GTX 1650 O4G D6 4GB,515200,515200,515200,515200,515200,515200,515200,515200,515200,515200,515200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7463521,ASUS PH 지포스 GTX 1660 O6G D5 6GB,830700,830700,830700,830700,830700,830700,830700,830700,830700,830700,830700,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11645843,ASUS PH 지포스 GTX 1660 SUPER O6G D6 6GB,859000,859000,859000,859000,859000,859000,859000,859000,859000,859000,859000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14824025,ASUS PH 지포스 RTX 3060 D6 12GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,849250,849250,849250,849250,849250,849250,849250,849250
13562696,ASUS ROG STRIX LC 라데온 RX 6800 XT O16G GAMING OC D6 16GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12990644,ASUS ROG STRIX LC 라데온 RX 6800 XT O16G GAMING OC D6 16GB 대원CTS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13562870,ASUS ROG STRIX LC 라데온 RX 6900 XT O16G GAMING OC D6 16GB,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14452217,ASUS ROG STRIX LC 라데온 RX 6900 XT T16G GAMING D6 16GB 대원CTS,2519950,2519770,2519470,2519280,2519040,2518750,2518560,2518510,2518320,2518270,2518080,0,0,0,0,0,0,0,0,0,0,0,0,0,0
