13029701,ASUS TUF Gaming 라데온 RX 6800 XT O16G OC D6 16GB 대원CTS,1345000,1345000,1316880,1311000,1311000,1311000,1311000,1311000,1311000,1311000,1311000,1311000,1311000,1311000,1311000,0,0,0,0,0,0,0,0,0,0,0,0,0
13218083,ASUS TUF Gaming 라데온 RX 6900 XT O16G OC D6 16GB,1828000,1754950,1754950,1828000,1754590,1754410,1754220,1753980,1753860,1753740,1753500,1753450,1753260,1753210,1753020,1752850,1752610,1752420,1752370,1752190,1752000,1751940,1751760,1805090,1830000,1849000,1849000,1849000
12464813,ASUS TUF Gaming 지포스 GTX 1650 O4G P D6 4GB,266000,314100,312360,309000,299000,253680,253680,253680,253680,253680,253680,253680,253680,253680,253680,279000,279000,279000,279000,285000,285000,285000,266000,285000,285000,299000,316000,316000
12464768,ASUS TUF Gaming 지포스 GTX 1650 P D6 4GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10513509,ASUS TUF Gaming 지포스 GTX 1650 SUPER O4G D6 4GB,524000,524000,524000,524000,525000,525000,525000,525000,525000,525000,525000,525000,525000,525000,525000,520000,441090,520000,520000,520000,520000,520000,520000,520000,520000,520000,520000,520000
11379342,ASUS TUF Gaming 지포스 GTX 1660 6G D5 6GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400450,400500,435750,435750,413100,413050,413050,435750,410000,430000,420000,450000,450000
7463605,ASUS TUF Gaming 지포스 GTX 1660 O6G D5 6GB,508480,508480,508480,508480,430000,420000,420000,420000,420000,420000,420000,420000,420000,420000,420000,420000,420000,420000,420000,508480,508480,508480,508480,567600,567600,567600,567600,567600
9909333,ASUS TUF Gaming 지포스 GTX 1660 SUPER O6G D6 6GB,451740,451740,448000,445000,440000,439000,439000,439000,429000,429000,438000,438000,438000,438000,438000,455000,455000,455000,455000,475000,480000,480000,499200,630500,630490,600000,598990,598990
9619425,ASUS TUF Gaming 지포스 GTX 1660 Ti O6G D6 6GB,706640,706640,706640,706640,706640,706640,706640,706640,706640,706640,706640,706640,706640,706640,706640,706640,706640,706640,706640,706640,706640,706640,706640,706640,706640,706640,706640,706640
9293130,ASUS TUF Gaming 지포스 RTX 2060 D6 6GB,610890,610890,610890,610890,610890,610890,610890,610890,610890,610890,610890,610890,610890,610890,610890,610890,610890,610890,610890,610890,610890,610890,610890,820300,820300,820300,820300,820300
12418151,ASUS TUF Gaming 지포스 RTX 2060 O6G D6 6GB,0,0,0,0,0,0,0,0,0,504200,504200,504200,504200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13467590,ASUS TUF Gaming 지포스 RTX 3060 O12G OC D6 12GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12821741,ASUS TUF Gaming 지포스 RTX 3060 Ti O8G OC D6 8GB,1000000,1000000,1000000,1000000,999470,999470,999470,999470,999470,999470,999470,999470,999470,999470,999470,1000000,1200000,1335000,1335000,1335000,1233100,1499990,1499930,1698090,1697850,1697620,1697430,1697380
12840242,ASUS TUF Gaming 지포스 RTX 3070 O8G OC D6 8GB,1215000,1215000,1210000,1209930,1099990,1089000,1189990,1189990,1150000,1140000,1140000,1140000,1140000,1140000,1140000,1087460,1090000,1187990,1859820,1859810,1859630,1859390,1839820,1819830,1799820,1799580,1799350,1799340
12204362,ASUS TUF Gaming 지포스 RTX 3080 O10G OC D6X 10GB,0,1885950,1886000,1886000,1899950,2899950,2899950,2899950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12204395,ASUS TUF Gaming 지포스 RTX 3090 O24G OC D6X 24GB,2780000,2780000,2790000,2750000,2695140,2695000,2695000,2695000,2695000,2695000,2550000,2550000,2695140,2695140,2695140,2695140,2601000,2600000,2600000,2691000,2691000,2890000,2890000,2840000,3141000,0,0,0
12963791,ASUS TURBO 지포스 RTX 2060 D6 6GB,0,0,0,566400,590000,590000,520000,520000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6506983,ASUS TURBO 지포스 RTX 2080 D6 8GB,1136540,1136540,1136530,1136480,1136420,1136360,1136230,1136180,1135990,1135990,1140990,1140990,1140990,1140990,1140990,1140990,1140990,1140990,1140990,1140990,1140990,1140990,1140990,1248990,1248990,1248990,1248990,1248990
8520291,ASUS 라데온 RX 5700 D6 8GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8520291,ASUS 라데온 RX 5700 D6 8GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8520177,ASUS 라데온 RX 5700 XT D6 8GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8520177,ASUS 라데온 RX 5700 XT D6 8GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
