15021752,EVGA 지포스 RTX 3070 FTW3 ULTRA GAMING D6 8GB LHR,888790,886100,886090
14519828,EVGA 지포스 RTX 3070 Ti FTW3 ULTRA GAMING D6X 8GB,980480,1011990,1011990
14519954,EVGA 지포스 RTX 3070 Ti XC3 ULTRA GAMING D6X 8GB,951720,937310,937310
15359087,EVGA 지포스 RTX 3070 XC3 ULTRA GAMING D6 8GB LHR,822670,822610,820510
14896601,EVGA 지포스 RTX 3080 FTW3 ULTRA GAMING D6X 10GB LHR,1169080,1169070,1167320
16207859,EVGA 지포스 RTX 3080 FTW3 ULTRA GAMING D6X 12GB LHR,1268440,1268430,1249040
15931151,EVGA 지포스 RTX 3080 FTW3 ULTRA HYBRID GAMING D6X 10GB LHR,1325900,1325900,1325900
16636808,EVGA 지포스 RTX 3080 FTW3 ULTRA HYBRID GAMING D6X 12GB LHR,1655660,1655660,1655310
14398400,EVGA 지포스 RTX 3080 Ti FTW3 ULTRA GAMING D6X 12GB,1638980,1638990,1638800
15931733,EVGA 지포스 RTX 3080 Ti FTW3 ULTRA HYBRID GAMING D6X 12GB,0,0,0
14398436,EVGA 지포스 RTX 3080 Ti XC3 ULTRA GAMING D6X 12GB,1514320,1514260,1496580
15617732,EVGA 지포스 RTX 3080 Ti XC3 ULTRA HYBRID GAMING D6X 12GB,1610570,1610570,1610130
15461534,EVGA 지포스 RTX 3080 XC3 ULTRA GAMING D6X 10GB LHR,1139090,0,1138980
16637105,EVGA 지포스 RTX 3080 XC3 ULTRA GAMING D6X 12GB LHR,1170620,1170620,1170620
16003142,EVGA 지포스 RTX 3080 XC3 ULTRA HYBRID GAMING D6X 10GB LHR,1205100,0,0
12375728,EVGA 지포스 RTX 3090 FTW3 ULTRA GAMING D6X 24GB,2249000,2249000,2248960
16734506,EVGA 지포스 RTX 3090 Ti FTW3 GAMING D6X 24GB,2818260,2818370,2818330
16734569,EVGA 지포스 RTX 3090 Ti FTW3 ULTRA GAMING D6X 24GB,3047150,3047150,3047170
12273350,EVGA 지포스 RTX 3090 XC3 ULTRA GAMING D6X 24GB,3457990,0,3457990
17182790,FORSA 지포스 GTX 1650 D6 4GB Dual,0,0,0
17010518,FORSA 지포스 GTX 1650 SUPER D6 4GB,317290,317160,305990
8549444,GAINWARD 지포스 GTX 1650 고스트 OC D5 4GB,320060,320060,320060
12076346,GAINWARD 지포스 GTX 1650 고스트 OC D6 4GB,293800,293800,293800
13152725,GAINWARD 지포스 GTX 1660 SUPER 고스트 D6 6GB 백플레이트,900000,0,900000
9787452,GAINWARD 지포스 GTX 1660 SUPER 고스트 OC D6 6GB 백플레이트,420000,0,467680
13659461,GAINWARD 지포스 GTX 1660 SUPER 고스트 OC V1 D6 6GB 백플레이트,434710,434710,434710
13493789,GAINWARD 지포스 GTX 1660 SUPER 고스트 V1 D6 6GB 백플레이트,477990,0,477990
15414089,GAINWARD 지포스 GTX 1660 Ti 고스트 V1 D6 6GB,365740,365370,365290
14206214,GAINWARD 지포스 RTX 2060 SUPER 고스트 V1 D6 8GB,503910,503910,503910
15931298,GAINWARD 지포스 RTX 2060 고스트 V1 D6 12GB,477940,477860,477780
13494161,GAINWARD 지포스 RTX 2060 고스트 V2 D6 6GB,1890000,0,1890000
16426796,GAINWARD 지포스 RTX 3060 Ti 고스트 OC V1 D6 8GB LHR,744000,744000,744000
14824754,GAINWARD 지포스 RTX 3060 Ti 고스트 V1 D6 8GB LHR,715870,715870,715870
14824829,GAINWARD 지포스 RTX 3060 고스트 D6 12GB LHR,527830,530370,529890
16462016,GAINWARD 지포스 RTX 3060 고스트 OC D6 12GB LHR,576870,576870,576870
17182871,GAINWARD 지포스 RTX 3070 Ti 팬텀 D6X 8GB,0,0,933500
14442641,GAINWARD 지포스 RTX 3070 Ti 피닉스 D6X 8GB,927000,927000,927000
15424838,GAINWARD 지포스 RTX 3070 피닉스 GS OC V1 D6 8GB LHR,915620,915620,915620
14649035,GAINWARD 지포스 RTX 3070 피닉스 V1 D6 8GB LHR,847770,847760,847760
14379911,GAINWARD 지포스 RTX 3080 Ti 피닉스 D6X 12GB,1318230,1318230,1318230
12216584,GAINWARD 지포스 RTX 3080 피닉스 D6X 10GB,0,0,0
12216587,GAINWARD 지포스 RTX 3080 피닉스 GS OC D6X 10GB,2070000,2070000,2070000
