13563296,ASUS TUF Gaming 라데온 RX 6800 O16G OC D6 16GB,1108560,1108380,1108260,1108020,1107790,1107600,1107420,1107360,1107300,1107060,1106820,1106760,1106400,1109390,1109390,1109390,1119110,1154320,1147750,1147510,1147330,1147270,1147030,1146790,1146550,1146310
12990260,ASUS TUF Gaming 라데온 RX 6800 O16G OC D6 16GB 대원CTS,1110000,1110000,1110000,1110000,1110000,1110000,1110000,1110000,1110000,1110000,1110000,1110000,1110000,1110000,1153290,1153290,1153290,1154320,1154320,1154320,1154320,1154320,1154320,1154320,1154320,1154320
13173020,ASUS TUF Gaming 라데온 RX 6800 XT O16G OC D6 16GB,1236200,1236070,1235950,1235780,1235540,1235300,1227380,1227190,1226960,1226770,1226710,1226480,1226290,1216230,1215990,1215850,1245970,1273530,1286400,1348940,1348880,1348690,1348630,1348390,1348150,1347860
13029701,ASUS TUF Gaming 라데온 RX 6800 XT O16G OC D6 16GB 대원CTS,1268000,1268000,1268000,1268000,1251800,1251800,1249800,1249800,1249800,1249800,1226870,1226750,1226690,1226460,1226270,1226160,1225920,1273610,1286360,1286360,1370000,1370000,1370000,1370000,1370000,1370000
13218083,ASUS TUF Gaming 라데온 RX 6900 XT O16G OC D6 16GB,1501340,1471160,1471040,1470860,1470750,1470510,1377000,1487990,1487750,1128400,1128400,1128400,1128400,1128400,1128400,1128400,1393200,1393150,1487570,1207800,1207800,0,1207800,1207800,1207800,1207800
15861422,ASUS TUF Gaming 라데온 RX 6900 XT T16G D6 16GB,1219000,1219000,1287800,1351450,1350700,1350700,1350700,1350700,1350490,1350360,1350180,1333330,1298750,1257180,1256930,1256810,1256580,1233600,1221260,1221020,1221090,0,1220840,1220550,1245000,1052010
15401348,ASUS TUF Gaming 지포스 GTX 1650 4G D6 4GB,0,0,0,0,0,0,0,0,0,340000,340000,340000,340000,340000,340000,340000,340000,351800,351800,349680,349680,349490,349250,349010,348780,348720
12464813,ASUS TUF Gaming 지포스 GTX 1650 O4G P D6 4GB,354950,354770,354540,354410,354180,353990,353810,353750,353510,329460,329360,329190,333900,333900,333900,332910,328660,328410,328170,327930,327570,327230,326990,326760,326750,327410
12464768,ASUS TUF Gaming 지포스 GTX 1650 P D6 4GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332950,332950,332770,332580,330800,330800,330800
11376237,ASUS TUF Gaming 지포스 GTX 1650 SUPER 4G D6 4GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,539100,539100,539100,539100,539100,539100,539100
10513509,ASUS TUF Gaming 지포스 GTX 1650 SUPER O4G D6 4GB,0,0,0,0,0,0,0,0,0,0,0,459000,459000,459000,459000,459000,0,0,0,0,0,0,0,0,0,0
7463605,ASUS TUF Gaming 지포스 GTX 1660 O6G D5 6GB,533580,533580,533580,533580,533580,533580,533580,533580,533580,533580,533580,533580,533580,533580,533580,533580,533580,533580,533580,533580,533580,533580,533580,533580,533580,533580
11686493,ASUS TUF Gaming 지포스 GTX 1660 SUPER 6G D6 6GB,424810,424810,424810,424810,424810,424810,424810,424810,424810,424810,421110,399720,399430,399370,398940,398760,398520,398460,398400,398160,395120,395060,395060,394560,394630,394340
9909333,ASUS TUF Gaming 지포스 GTX 1660 SUPER O6G D6 6GB,426700,426580,426400,426160,425920,425740,425680,425500,425450,425260,425080,424850,424620,424310,424030,423750,423440,423200,422920,422680,420880,420640,420410,420220,420160,419890
15108203,ASUS TUF Gaming 지포스 GTX 1660 Ti 6G EVO D6 6GB,0,0,0,0,0,0,417960,417770,407980,407800,407740,407680,407440,0,0,0,0,0,0,0,0,0,0,0,0,0
9619425,ASUS TUF Gaming 지포스 GTX 1660 Ti O6G D6 6GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15108326,ASUS TUF Gaming 지포스 GTX 1660 Ti O6G EVO OC D6 6GB,418410,418280,418160,399000,398990,398990,398990,398870,398630,398450,398390,398220,398030,397800,397560,397370,398930,398870,398810,398580,398520,398460,398930,398870,398630,398400
13843562,ASUS TUF Gaming 지포스 RTX 3060 D6 12GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,759990,0,0,0,0,0,0,0,0
13467590,ASUS TUF Gaming 지포스 RTX 3060 O12G OC D6 12GB,650400,650400,650400,650400,650400,650400,650400,650400,650400,658130,665800,665620,665560,665320,665260,665200,714030,627810,627816,616000,615940,0,615460,616000,602700,607440
12821741,ASUS TUF Gaming 지포스 RTX 3060 Ti O8G OC D6 8GB,959990,959990,959990,959990,959990,959990,959990,959990,959990,922670,922670,961110,961110,961110,961110,961110,961110,925200,925200,925200,925200,925200,925200,925200,925200,796450
12840242,ASUS TUF Gaming 지포스 RTX 3070 O8G OC D6 8GB,1419450,1419450,1419450,1419450,1419450,1419450,1419450,1419450,1419450,1419450,1419450,1419450,1419450,1436150,1436150,1436150,1436150,996400,996400,996400,996400,996400,996400,996400,996400,996400
14444531,ASUS TUF Gaming 지포스 RTX 3070 Ti D6X 8GB,951420,951240,951230,950930,950700,950460,950270,950210,950150,949970,949860,949670,949430,927980,948900,948710,948320,948650,948420,948350,947820,947380,947100,949000,952990,952760
