15166637,COLORFUL iGAME 지포스 RTX 3070 Ti Ultra OC D6X 8GB White,851000,851000,851000,851000,851000,851000,851000,851000,851000,851000,851000,0,851000,851000,850980
14658188,COLORFUL iGAME 지포스 RTX 3070 Ti Vulcan OC D6X 8GB,1230600,1230600,1230600,1230600,1230600,1230600,1230600,1230600,1230600,1230600,1230600,0,0,0,1230600
12613199,COLORFUL iGAME 지포스 RTX 3070 Ultra OC D6 8GB White,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14966102,COLORFUL iGAME 지포스 RTX 3070 Ultra OC D6 8GB White LHR,757100,761480,761460,761440,761420,771990,771990,771950,771910,771890,771870,771850,771830,771810,771770
15296465,COLORFUL iGAME 지포스 RTX 3080 Advanced OC D6X 10GB LHR,1743000,1743000,1743000,1743000,1743000,1743000,1743000,1743000,1743000,1743000,1743000,0,0,0,1743000
16152221,COLORFUL iGAME 지포스 RTX 3080 Advanced OC D6X 12GB LHR,1371000,1371000,1371000,1371000,1371000,1371000,1371000,1371000,1371000,1371000,1371000,1371000,1371000,1371000,1371000
14351591,COLORFUL iGAME 지포스 RTX 3080 Ti Advanced OC D6X 12GB,1683290,1683290,1683290,1683290,1683290,1683290,1683290,1683290,1683290,1683290,1683290,1683290,1683290,1683290,1683290
14625068,COLORFUL iGAME 지포스 RTX 3080 Ti Vulcan OC D6X 12GB,2183320,2183320,2183320,2183320,2183320,2183320,2183320,2183320,2183320,2183320,2183320,2183320,2183320,2183320,2183320
14944241,COLORFUL iGAME 지포스 RTX 3080 Ultra OC D6X 10GB LHR,1193180,1193180,1193180,1193180,1193180,1193180,1193180,1193180,1193180,1193180,1193180,1193180,1193180,1193180,1193180
17466161,COLORFUL iGAME 지포스 RTX 3080 Ultra OC D6X 10GB White LHR,1027990,1027990,1027990,1027980,1027990,1027990,1027990,1027990,1027980,1027980,1027980,1027980,1027990,1027990,1085920
16537685,COLORFUL iGAME 지포스 RTX 3080 Ultra OC D6X 12GB White LHR,2200000,2200000,2200000,2200000,2200000,2200000,2200000,2200000,2200000,2200000,2200000,2200000,2200000,2200000,2200000
14944283,COLORFUL iGAME 지포스 RTX 3080 Vulcan OC D6X 10GB LHR,4649990,4649990,4649990,4649990,4649990,4649990,4649990,4649990,4649990,4649990,4649990,4649990,4649990,4649990,4649990
16537493,COLORFUL iGAME 지포스 RTX 3080 Vulcan OC D6X 12GB LHR,1784660,1784660,1784660,1784660,1784660,1784660,1784670,1784670,1784670,1784670,1784670,1784670,1784670,1784670,1784670
12190127,COLORFUL iGAME 지포스 RTX 3090 Advanced OC D6X 24GB,3590000,3590000,3590000,3590000,3590000,3590000,3590000,3590000,3590000,3590000,3590000,0,0,0,3590000
15196715,COLORFUL iGAME 지포스 RTX 3090 Kudan D6X 24GB,4076400,4076400,4076400,4076400,4076390,4076400,4076400,4076400,4076400,4076400,4076400,0,4076390,4076390,4076390
12244874,COLORFUL iGAME 지포스 RTX 3090 Neptune OC D6X 24GB,3799990,3799990,3799990,3799990,3799990,3799990,3799990,3799990,3799990,3799990,3799990,0,0,0,3799990
16706693,COLORFUL iGAME 지포스 RTX 3090 Ti Vulcan OC D6X 24GB,2600000,2600000,2600000,2600000,2600000,2600000,2600000,2600000,2600000,2600000,2600000,2600000,2600000,2600000,2600000
15477260,COLORFUL iGAME 지포스 RTX 3090 Vulcan OC D6X 24GB,2270000,2260000,2260000,2260000,2260000,2260000,2260000,2260000,2260000,2260000,2260000,2260000,2260000,2260000,2260000
11189739,COLORFUL 지포스 GTX 1650 토마호크 D6 4GB,231040,233000,233000,233000,233000,233000,0,0,233000,0,233000,0,233000,233000,232950
9790116,COLORFUL 지포스 GTX 1660 SUPER 토마호크 D6 6GB,284000,284000,284000,284000,284000,284000,284000,284000,284000,284000,284000,284000,0,0,284000
15049220,COLORFUL 지포스 GTX 1660 SUPER 토마호크 V2 D6 6GB,283940,283990,284000,284000,284000,284000,0,0,280900,0,280900,0,281270,284000,284000
9844860,COLORFUL 지포스 GTX 1660 Ti 토마호크 D6 6GB,1500000,1500000,1500000,1500000,1500000,1500000,1500000,1500000,1500000,1500000,1500000,1500000,1500000,2408250,2408250
15943964,COLORFUL 지포스 RTX 2060 SUPER 토마호크 D6 8GB,443250,443250,443250,443250,443250,443250,443250,443250,443250,443250,443250,443250,443250,443250,443250
16890566,COLORFUL 지포스 RTX 2060 SUPER 토마호크 V2 D6 8GB,431410,431390,431360,431340,431320,431300,431280,431260,431240,431220,431200,431180,431160,431140,431120
15978635,COLORFUL 지포스 RTX 2060 토마호크 D6 12GB,415310,415310,415310,415310,415310,415310,415310,415310,415310,415310,415310,415310,415310,415310,415310
14005142,COLORFUL 지포스 RTX 2060 토마호크 D6 6GB,868490,868490,868490,868490,868490,868490,868490,868490,868490,868490,868490,868490,868490,868490,868490
16358432,COLORFUL 지포스 RTX 2060 토마호크 DUO D6 12GB,404040,404040,404040,404040,404040,404040,404040,404040,404040,404040,404040,404040,404040,404040,404040
