15013853,ASUS DUAL 라데온 RX 6600 XT O8G OC D6 8GB 대원CTS,913940,913940,835370,835370,835370,835370,835370,789930,789880,789870,789640,789580,789450,789210,754380,778050,789930,789700,789450,789210,788970,788790,788730,788500,645000,648480,648240,648000
13653296,ASUS DUAL 라데온 RX 6700 XT D6 12GB 대원CTS,1113000,1113000,1113000,1113000,1113000,1113000,1113000,1113000,1113000,1113000,1112990,1112990,1112990,1112990,1112990,1089000,1089000,1089000,1089000,1089000,1089000,1112750,1112690,935000,935000,935000,935000,935000
15468317,ASUS DUAL 라데온 RX 6700 XT O12G OC D6 12GB,1179000,1179000,1179000,1179000,1179000,1179000,1179000,1179000,1179000,1179000,1178990,1178990,1178990,1178990,1178990,1178990,1178990,1178990,1178990,1178990,1178990,1178990,1178990,1178990,1119990,1119990,1119990,1119990
10707171,ASUS DUAL 지포스 GTX 1650 4G D5 4GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338950,338940,297000,297000,297000,319120,319120,318470,319220,319220,319220,319220
7779556,ASUS DUAL 지포스 GTX 1650 O4G D5 4GB,349350,349340,349340,349340,346190,345960,345710,386990,385900,385710,385530,359000,339000,338950,339000,381600,381600,381600,381600,381600,381600,381600,381600,381600,381600,381600,381600,381600
15468500,ASUS DUAL 지포스 GTX 1650 O4G OC MINI D6 4GB,395900,395900,395900,395900,395900,395900,395900,395900,395900,395900,395900,395900,395900,395900,395900,395900,395900,395900,395900,395900,395900,395900,395900,395900,395900,395900,395900,395900
11068359,ASUS DUAL 지포스 GTX 1660 SUPER O6G EVO D6 6GB,1320000,1320000,1320000,1320000,1320000,1320000,1320000,1320000,1320000,1320000,1320000,1320000,1320000,1320000,1320000,1320000,1320000,1320000,1320000,1320000,1320000,1320000,1320000,579000,579000,579000,579000,579000
16485713,ASUS DUAL 지포스 RTX 2060 EVO D6 12GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590480,647510,559000,559000,559000
13654145,ASUS DUAL 지포스 RTX 2060 EVO D6 6GB,641240,641240,641240,588950,588940,588760,588520,588990,588990,588990,588490,588990,588470,588410,584350,539000,539000,539000,516600,516600,516600,511600,510090,511600,509620,509630,516600,516600
16180430,ASUS DUAL 지포스 RTX 2060 O12G EVO OC D6 12GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562800,0,0
8084563,ASUS DUAL 지포스 RTX 2060 O6G EVO D6 6GB,629730,629730,629730,599000,598990,598990,598990,598990,598990,598990,590627,579460,579290,566760,566760,533520,560350,555980,525000,525000,525000,525000,525000,525000,525000,525000,525000,525000
13612532,ASUS DUAL 지포스 RTX 3060 O12G OC D6 12GB,984180,983950,983940,983760,983580,983580,983520,756000,756000,939500,840000,840000,840000,840000,840000,998390,984120,797900,658000,939500,742000,997970,763200,742000,742000,657200,657200,657200
16478060,ASUS DUAL 지포스 RTX 3060 Ti D6 8GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,861520,861470,0,0,0,0,0
12821624,ASUS DUAL 지포스 RTX 3060 Ti O8G OC D6 8GB,1018500,1018500,1018500,939000,939000,939000,939000,939000,939000,939000,939000,939000,939000,939000,939000,939000,939000,939000,939000,939000,939000,939000,939000,934500,934500,913500,913500,913500
14857055,ASUS DUAL 지포스 RTX 3060 Ti O8G OC MINI D6 8GB,990000,990000,990000,990000,990000,990000,990000,990000,990000,990000,939000,939000,939000,939000,939000,939000,939000,899000,899000,899000,899000,861520,849000,822360,839820,849000,849000,849000
15805079,ASUS DUAL 지포스 RTX 3070 D6 8GB,1260000,1260000,1260000,1260000,1260000,1260000,1260000,1260000,1260000,1260000,1254000,1254000,1254000,1254000,1254000,1254000,1254000,1254000,1254000,1254000,1254000,1254000,1254000,1254000,1254000,1090000,1090000,1090000
15754070,ASUS DUAL 지포스 RTX 3070 O8G OC D6 8GB,1320080,1319840,1319780,1319600,1319480,1319250,1319000,1318880,1318820,1318590,1270830,1318280,1271070,1270820,1270580,1270400,1270220,1270110,1269860,1269620,1269380,1269140,1269020,1268900,1268840,1268550,1268310,1268070
16315202,ASUS KO 지포스 RTX 3060 GAMING D6 12GB,901000,916080,916080,916080,916080,916080,916080,916080,916080,916080,916080,916080,916080,916080,916080,916080,916080,916080,916080,916080,916080,916080,916080,916080,916080,916080,916080,916080
14005937,ASUS KO 지포스 RTX 3060 O12G GAMING OC D6 12GB,859600,859600,858600,858600,858600,858600,857500,856500,834450,834350,834120,833990,833750,833700,833520,833270,799990,799990,655320,797000,795000,622000,795000,795000,795000,697200,697200,697200
12821543,ASUS KO 지포스 RTX 3060 Ti GAMING D6 8GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,861520,861470,0,0,0,0,0
