13563296,ASUS TUF Gaming 라데온 RX 6800 O16G OC D6 16GB,882980,882960,882880,882790,882720,882630,882550,882460,882380,882310,882280,882200,882120,0,881940,881860,881760,881690,881630,881540,881480,881460,881460,881440,881430,881400,881390
12990260,ASUS TUF Gaming 라데온 RX 6800 O16G OC D6 16GB 대원CTS,869500,869500,869500,869500,869500,869500,869500,869500,869500,869500,869500,869500,869500,869500,869500,869500,869500,869500,869500,869500,869500,869500,869500,869500,869500,869500,869500
13173020,ASUS TUF Gaming 라데온 RX 6800 XT O16G OC D6 16GB,934860,934780,934700,934620,934540,934450,934370,0,934220,934200,934130,934110,934020,918800,918720,918640,918540,918470,918380,918320,918300,918280,918260,918240,918230,918200,918190
13029701,ASUS TUF Gaming 라데온 RX 6800 XT O16G OC D6 16GB 대원CTS,952600,952600,952600,952600,952600,952600,952600,952600,952600,952600,952600,952600,952600,952600,952600,952600,952600,952600,952600,952600,952600,952600,952600,952600,952600,952600,952600
13218083,ASUS TUF Gaming 라데온 RX 6900 XT O16G OC D6 16GB,1024320,1024320,1024320,1024320,1024320,1024320,1024320,0,1024320,0,1024320,1024320,999000,999000,999000,999000,1090000,1090000,1090000,1090000,1090000,1090000,1090000,1090000,1090000,1090000,1090000
15861422,ASUS TUF Gaming 라데온 RX 6900 XT T16G D6 16GB,1079990,1079990,921500,1031580,1029110,1018829,1018820,0,1076300,0,1076300,1070460,1070460,1052790,1070460,1070460,1076300,1088010,1088010,1088010,1088010,1060800,1059780,1059780,1059780,1059780,1059780
15401348,ASUS TUF Gaming 지포스 GTX 1650 4G D6 4GB,346280,346280,346280,346280,346280,346280,346280,346280,346280,346280,346280,346280,346280,346220,346160,346140,346070,346040,345960,345880,345820,345800,345780,345760,345750,345720,345690
12464813,ASUS TUF Gaming 지포스 GTX 1650 O4G P D6 4GB,309000,309000,309000,309000,309000,309000,309000,309000,309000,309000,309000,309000,309000,0,309000,309000,309000,309000,309000,309000,309000,299000,309000,309000,309000,309000,309000
12464768,ASUS TUF Gaming 지포스 GTX 1650 P D6 4GB,324980,327200,327200,327200,327200,327200,327200,327200,327200,327200,327200,327200,327130,327040,326980,326950,326870,326790,326700,326630,326590,326570,326550,326530,326520,326490,326480
11376237,ASUS TUF Gaming 지포스 GTX 1650 SUPER 4G D6 4GB,539100,539100,539100,539100,539100,539100,539100,539100,539100,539100,539100,539100,539100,539100,539100,539100,539100,539100,539100,539100,539100,539100,539100,539100,539100,539100,539100
